trapped.pig.uniq.id,pot.helper.uniq.id,trial,uniq.group,Test_subj.opens.testbox,Test_subj.opens.emptybox.to20,Sep_numtimes.open.testbox,Sep_numtimes.open.emptybox,Sep_rate.open.testbox_permin,Sep_rate.open.emptybox_permin,Sep.open.any.yn,related,trapped.before,pothelper.sex,train.rate.curio.min,train.rate.open.anybox,dur.look.testwindow.s,rate.look.testwindow.s.per.min,prop.look.test.window,lat.helped.min,dur.look.emptywindow.s,rate.look.emptywindow.s.per.min,prop.look.emptywindow,trapped.pig.sow,trapped.pig.sex,pothelper.mom,location.test.box,date,daily.test.order.bothgroups,daily.test.order.within.group,group.test.order,test.day,Sep_rate.open.anybox
DG5_W_10,DG5_W_5,DG5_W10_040221,DG5_W,0,1,0,0,0,0,0,n,n,Female,0.095833333,0.058333333,0,0,0,0.16,0,0,0,6235,w,6420,ZG,04.02.21,4.1,1,7,4,0
DG5_W_10,DG5_W_6,DG5_W10_040221,DG5_W,0,0,0,2,0,0.303643725,1,y,y,Male,0.045833333,0.041666667,0,0,0,0.16,0,0,0,6235,w,6235,ZG,04.02.21,4.1,1,7,4,0.303643725
DG5_W_10,DG5_W_7,DG5_W10_040221,DG5_W,0,0,1,0,0.151729719,0,1,y,y,Male,0.05,0.054166667,0,0,0,0.16,0,0,0,6235,w,6235,ZG,04.02.21,4.1,1,7,4,0.151729719
DG5_W_10,DG5_W_8,DG5_W10_040221,DG5_W,0,0,0,0,0,0,0,y,y,Male,0.083333333,0.016666667,0,0,0,0.16,0,0,0,6235,w,6235,ZG,04.02.21,4.1,1,7,4,0
DG5_W_10,DG5_W_9,DG5_W10_040221,DG5_W,0,0,0,0,0,0,0,y,n,Female,0.054166667,0.041666667,0,0,0,0.16,0,0,0,6235,w,6235,ZG,04.02.21,4.1,1,7,4,0
DG5_W_2,DG5_W_1,DG5_W2_040221,DG5_W,0,0,0,0,0,0,0,y,n,Male,0.1,0.0625,0,0,0,5.184,0,0,0,6420,m,6420,ZG,03.02.21,3.4,2,6,3,0
DG5_W_2,DG5_W_10,DG5_W2_040221,DG5_W,0,0,0,0,0,0,0,n,n,Female,0.0875,0.033333334,0,0,0,5.184,0,0,0,6420,m,6235,ZG,03.02.21,3.4,2,6,3,0
DG5_W_2,DG5_W_3,DG5_W2_040221,DG5_W,0,0,0,0,0,0,0,y,y,Female,0.108333333,0.158333333,0,0,0,5.184,0,0,0,6420,m,6420,ZG,03.02.21,3.4,2,6,3,0
DG5_W_2,DG5_W_4,DG5_W2_040221,DG5_W,0,0,0,0,0,0,0,y,y,Female,0.095833334,0.029166667,0,0,0,5.184,13.84,2.669753086,0.044495885,6420,m,6420,ZG,03.02.21,3.4,2,6,3,0
DG5_W_2,DG5_W_5,DG5_W2_040221,DG5_W,0,0,0,1,0,0.167037862,1,y,n,Female,0.095833333,0.058333333,0,0,0,5.184,0,0,0,6420,m,6420,ZG,03.02.21,3.4,2,6,3,0.167037862
DG5_W_2,DG5_W_6,DG5_W2_040221,DG5_W,1,0,0,0,0,0,0,n,y,Male,0.045833333,0.041666667,25,4.822530864,0.080375514,5.184,0,0,0,6420,m,6235,ZG,03.02.21,3.4,2,6,3,0
DG5_W_2,DG5_W_7,DG5_W2_040221,DG5_W,0,0,0,0,0,0,0,n,y,Male,0.05,0.054166667,0,0,0,5.184,6.28,1.211419753,0.020190329,6420,m,6235,ZG,03.02.21,3.4,2,6,3,0
DG5_W_2,DG5_W_8,DG5_W2_040221,DG5_W,0,1,2,0,0.334672021,0,1,n,y,Male,0.083333333,0.016666667,22.84,4.405864198,0.07343107,5.184,6.64,1.280864198,0.021347737,6420,m,6235,ZG,03.02.21,3.4,2,6,3,0.334672021
DG5_W_2,DG5_W_9,DG5_W2_040221,DG5_W,0,0,0,0,0,0,0,n,n,Female,0.054166667,0.041666667,29.92,5.771604938,0.096193416,5.184,0,0,0,6420,m,6235,ZG,03.02.21,3.4,2,6,3,0
DG5_W_3,DG5_W_1,DG5_W3_010221,DG5_W,0,0,0,0,0,0,0,y,n,Male,0.1,0.0625,52.44,4.653887114,0.077564785,11.268,0,0,0,6420,w,6420,FG,01.02.21,1.3,1,1,1,0
DG5_W_3,DG5_W_10,DG5_W3_010221,DG5_W,1,1,0,1,0,0.173812283,1,n,n,Female,0.0875,0.033333334,122.6,10.88036919,0.181339486,11.268,0,0,0,6420,w,6235,FG,01.02.21,1.3,1,1,1,0.173812283
DG5_W_3,DG5_W_2,DG5_W3_010221,DG5_W,0,0,0,0,0,0,0,y,n,Male,0.075,0.05,11.92,1.057862975,0.01763105,11.268,0,0,0,6420,w,6420,FG,01.02.21,1.3,1,1,1,0
DG5_W_3,DG5_W_4,DG5_W3_010221,DG5_W,0,0,0,1,0,0.173812283,1,y,n,Female,0.095833334,0.029166667,55.32,4.909478168,0.081824636,11.268,22.92,2.034078807,0.033901313,6420,w,6420,FG,01.02.21,1.3,1,1,1,0.173812283
DG5_W_3,DG5_W_5,DG5_W3_010221,DG5_W,0,0,0,0,0,0,0,y,n,Female,0.095833333,0.058333333,29.12,2.584309549,0.043071826,11.268,0,0,0,6420,w,6420,FG,01.02.21,1.3,1,1,1,0
DG5_W_3,DG5_W_6,DG5_W3_010221,DG5_W,0,0,0,0,0,0,0,n,n,Male,0.045833333,0.041666667,11.24,0.997515087,0.016625251,11.268,0,0,0,6420,w,6235,FG,01.02.21,1.3,1,1,1,0
DG5_W_3,DG5_W_7,DG5_W3_010221,DG5_W,0,0,0,0,0,0,0,n,n,Male,0.05,0.054166667,4.76,0.422435215,0.007040587,11.268,0,0,0,6420,w,6235,FG,01.02.21,1.3,1,1,1,0
DG5_W_3,DG5_W_8,DG5_W3_010221,DG5_W,0,0,0,0,0,0,0,n,n,Male,0.083333333,0.016666667,14.32,1.27085552,0.021180925,11.268,0,0,0,6420,w,6235,FG,01.02.21,1.3,1,1,1,0
DG5_W_3,DG5_W_9,DG5_W3_010221,DG5_W,0,0,0,0,0,0,0,n,n,Female,0.054166667,0.041666667,0,0,0,11.268,0,0,0,6420,w,6235,FG,01.02.21,1.3,1,1,1,0
DG5_W_4,DG5_W_1,DG5_W4_020221,DG5_W,0,0,0,0,0,0,0,y,n,Male,0.1,0.0625,0,0,0,1.287333333,0,0,0,6420,w,6420,FG,02.02.21,2.2,2,4,2,0
DG5_W_4,DG5_W_10,DG5_W4_020221,DG5_W,0,0,0,0,0,0,0,n,n,Female,0.0875,0.033333334,0,0,0,1.287333333,0,0,0,6420,w,6235,FG,02.02.21,2.2,2,4,2,0
DG5_W_4,DG5_W_2,DG5_W4_020221,DG5_W,0,0,0,0,0,0,0,y,n,Male,0.075,0.05,0,0,0,1.287333333,0,0,0,6420,w,6420,FG,02.02.21,2.2,2,4,2,0
DG5_W_4,DG5_W_3,DG5_W4_020221,DG5_W,0,1,0,0,0,0,0,y,y,Female,0.108333333,0.158333333,0,0,0,1.287333333,0,0,0,6420,w,6420,FG,02.02.21,2.2,2,4,2,0
DG5_W_4,DG5_W_5,DG5_W4_020221,DG5_W,0,0,0,0,0,0,0,y,n,Female,0.095833333,0.058333333,0,0,0,1.287333333,0,0,0,6420,w,6420,FG,02.02.21,2.2,2,4,2,0
DG5_W_4,DG5_W_6,DG5_W4_020221,DG5_W,0,0,0,0,0,0,0,n,y,Male,0.045833333,0.041666667,0,0,0,1.287333333,0,0,0,6420,w,6235,FG,02.02.21,2.2,2,4,2,0
DG5_W_4,DG5_W_7,DG5_W4_020221,DG5_W,0,0,0,0,0,0,0,n,n,Male,0.05,0.054166667,0,0,0,1.287333333,0,0,0,6420,w,6235,FG,02.02.21,2.2,2,4,2,0
DG5_W_4,DG5_W_8,DG5_W4_020221,DG5_W,0,0,0,0,0,0,0,n,y,Male,0.083333333,0.016666667,0,0,0,1.287333333,0,0,0,6420,w,6235,FG,02.02.21,2.2,2,4,2,0
DG5_W_4,DG5_W_9,DG5_W4_020221,DG5_W,1,0,0,0,0,0,0,n,n,Female,0.054166667,0.041666667,28.94,22.48058002,0.374676334,1.287333333,0,0,0,6420,w,6235,FG,02.02.21,2.2,2,4,2,0
DG5_W_5,DG5_W_1,DG5_W5_050221,DG5_W,0,0,0,0,0,0,0,y,y,Male,0.1,0.0625,0,0,0,1.778,0,0,0,6420,w,6420,ZG,05.02.21,5.4,2,10,5,0
DG5_W_5,DG5_W_10,DG5_W5_050221,DG5_W,0,0,0,0,0,0,0,n,y,Female,0.0875,0.033333334,0,0,0,1.778,0,0,0,6420,w,6235,ZG,05.02.21,5.4,2,10,5,0
DG5_W_5,DG5_W_2,DG5_W5_050221,DG5_W,0,0,0,0,0,0,0,y,y,Male,0.075,0.05,0,0,0,1.778,0,0,0,6420,w,6420,ZG,05.02.21,5.4,2,10,5,0
DG5_W_5,DG5_W_3,DG5_W5_050221,DG5_W,0,0,1,0,0.164077882,0,1,y,y,Female,0.108333333,0.158333333,8.56,4.8143982,0.08023997,1.778,0,0,0,6420,w,6420,ZG,05.02.21,5.4,2,10,5,0.164077882
DG5_W_5,DG5_W_4,DG5_W5_050221,DG5_W,0,0,0,0,0,0,0,y,y,Female,0.095833334,0.029166667,0,0,0,1.778,0,0,0,6420,w,6420,ZG,05.02.21,5.4,2,10,5,0
DG5_W_5,DG5_W_6,DG5_W5_050221,DG5_W,1,1,0,0,0,0,0,n,y,Male,0.045833333,0.041666667,33.24,18.6951631,0.311586052,1.778,0,0,0,6420,w,6235,ZG,05.02.21,5.4,2,10,5,0
DG5_W_5,DG5_W_7,DG5_W5_050221,DG5_W,0,0,0,1,0,0.163934426,1,n,y,Male,0.05,0.054166667,0,0,0,1.778,0,0,0,6420,w,6235,ZG,05.02.21,5.4,2,10,5,0.163934426
DG5_W_5,DG5_W_8,DG5_W5_050221,DG5_W,0,0,0,0,0,0,0,n,y,Male,0.083333333,0.016666667,0,0,0,1.778,8.4,4.724409449,0.078740157,6420,w,6235,ZG,05.02.21,5.4,2,10,5,0
DG5_W_5,DG5_W_9,DG5_W5_050221,DG5_W,0,0,0,0,0,0,0,n,y,Female,0.054166667,0.041666667,11.12,6.254218223,0.10423697,1.778,3.36,1.88976378,0.031496063,6420,w,6235,ZG,05.02.21,5.4,2,10,5,0
DG5_W_6,DG5_W_1,DG5_W6_020221,DG5_W,0,0,0,0,0,0,0,n,n,Male,0.1,0.0625,2.92,4.040590404,0.067343173,0.722666667,0,0,0,6235,m,6420,ZG,02.02.21,2.1,1,3,2,0
DG5_W_6,DG5_W_10,DG5_W6_020221,DG5_W,0,0,0,0,0,0,0,y,n,Female,0.0875,0.033333334,21.76,30.11070109,0.501845018,0.722666667,0,0,0,6235,m,6235,ZG,02.02.21,2.1,1,3,2,0
DG5_W_6,DG5_W_2,DG5_W6_020221,DG5_W,0,0,0,0,0,0,0,n,n,Male,0.075,0.05,0,0,0,0.722666667,0,0,0,6235,m,6420,ZG,02.02.21,2.1,1,3,2,0
DG5_W_6,DG5_W_3,DG5_W6_020221,DG5_W,0,0,0,0,0,0,0,n,y,Female,0.108333333,0.158333333,0,0,0,0.722666667,0,0,0,6235,m,6420,ZG,02.02.21,2.1,1,3,2,0
DG5_W_6,DG5_W_4,DG5_W6_020221,DG5_W,0,0,0,0,0,0,0,n,n,Female,0.095833334,0.029166667,14.76,20.42435423,0.340405904,0.722666667,4.16,5.756457562,0.095940959,6235,m,6420,ZG,02.02.21,2.1,1,3,2,0
DG5_W_6,DG5_W_5,DG5_W6_020221,DG5_W,0,0,0,0,0,0,0,n,n,Female,0.095833333,0.058333333,0,0,0,0.722666667,0,0,0,6235,m,6420,ZG,02.02.21,2.1,1,3,2,0
DG5_W_6,DG5_W_7,DG5_W6_020221,DG5_W,0,0,0,0,0,0,0,y,n,Male,0.05,0.054166667,0,0,0,0.722666667,0,0,0,6235,m,6235,ZG,02.02.21,2.1,1,3,2,0
DG5_W_6,DG5_W_8,DG5_W6_020221,DG5_W,0,0,1,0,0.172275181,0,1,y,y,Male,0.083333333,0.016666667,0,0,0,0.722666667,0,0,0,6235,m,6235,ZG,02.02.21,2.1,1,3,2,0.172275181
DG5_W_6,DG5_W_9,DG5_W6_020221,DG5_W,1,1,0,1,0,0.172552629,1,y,n,Female,0.054166667,0.041666667,23.96,33.15498153,0.552583026,0.722666667,0,0,0,6235,m,6235,ZG,02.02.21,2.1,1,3,2,0.172552629
DG5_W_7,DG5_W_1,DG5_W7_030221,DG5_W,0,0,0,0,0,0,0,n,n,Male,0.1,0.0625,0,0,0,1.714666667,0,0,0,6235,m,6420,FG,03.02.21,3.3,1,5,3,0
DG5_W_7,DG5_W_10,DG5_W7_030221,DG5_W,0,0,0,0,0,0,0,y,n,Female,0.0875,0.033333334,0,0,0,1.714666667,0,0,0,6235,m,6235,FG,03.02.21,3.3,1,5,3,0
DG5_W_7,DG5_W_2,DG5_W7_030221,DG5_W,0,0,0,0,0,0,0,n,n,Male,0.075,0.05,0,0,0,1.714666667,0,0,0,6235,m,6420,FG,03.02.21,3.3,1,5,3,0
DG5_W_7,DG5_W_3,DG5_W7_030221,DG5_W,0,0,0,0,0,0,0,n,y,Female,0.108333333,0.158333333,0,0,0,1.714666667,0,0,0,6235,m,6420,FG,03.02.21,3.3,1,5,3,0
DG5_W_7,DG5_W_4,DG5_W7_030221,DG5_W,0,0,0,0,0,0,0,n,y,Female,0.095833334,0.029166667,0,0,0,1.714666667,0,0,0,6235,m,6420,FG,03.02.21,3.3,1,5,3,0
DG5_W_7,DG5_W_5,DG5_W7_030221,DG5_W,0,1,0,0,0,0,0,n,n,Female,0.095833333,0.058333333,0,0,0,1.714666667,0,0,0,6235,m,6420,FG,03.02.21,3.3,1,5,3,0
DG5_W_7,DG5_W_6,DG5_W7_030221,DG5_W,0,0,0,0,0,0,0,y,y,Male,0.045833333,0.041666667,0,0,0,1.714666667,0,0,0,6235,m,6235,FG,03.02.21,3.3,1,5,3,0
DG5_W_7,DG5_W_8,DG5_W7_030221,DG5_W,0,0,0,0,0,0,0,y,y,Male,0.083333333,0.016666667,6.04,3.522550544,0.058709176,1.714666667,3.64,2.122861586,0.035381026,6235,m,6235,FG,03.02.21,3.3,1,5,3,0
DG5_W_7,DG5_W_9,DG5_W7_030221,DG5_W,1,0,0,0,0,0,0,y,n,Female,0.054166667,0.041666667,21.56,12.57387247,0.209564541,1.714666667,2.52,1.470245041,0.024561404,6235,m,6235,FG,03.02.21,3.3,1,5,3,0
DG5_W_8,DG5_W_1,DG5_W8_010221,DG5_W,0,0,0,0,0,0,0,n,n,Male,0.1,0.0625,0,0,0,0.280666667,0,0,0,6235,m,6420,ZG,01.02.21,1.4,2,2,1,0
DG5_W_8,DG5_W_10,DG5_W8_010221,DG5_W,0,0,0,0,0,0,0,y,n,Female,0.0875,0.033333334,0,0,0,0.280666667,0,0,0,6235,m,6235,ZG,01.02.21,1.4,2,2,1,0
DG5_W_8,DG5_W_2,DG5_W8_010221,DG5_W,0,0,0,0,0,0,0,n,n,Male,0.075,0.05,0,0,0,0.280666667,0,0,0,6235,m,6420,ZG,01.02.21,1.4,2,2,1,0
DG5_W_8,DG5_W_3,DG5_W8_010221,DG5_W,0,1,0,0,0,0,0,n,y,Female,0.108333333,0.158333333,0,0,0,0.280666667,0,0,0,6235,m,6420,ZG,01.02.21,1.4,2,2,1,0
DG5_W_8,DG5_W_4,DG5_W8_010221,DG5_W,1,0,0,0,0,0,0,n,n,Female,0.095833334,0.029166667,10.08,35.91448927,0.598574821,0.280666667,0,0,0,6235,m,6420,ZG,01.02.21,1.4,2,2,1,0
DG5_W_8,DG5_W_5,DG5_W8_010221,DG5_W,0,0,0,0,0,0,0,n,n,Female,0.095833333,0.058333333,0,0,0,0.280666667,0,0,0,6235,m,6420,ZG,01.02.21,1.4,2,2,1,0
DG5_W_8,DG5_W_6,DG5_W8_010221,DG5_W,0,0,0,0,0,0,0,y,n,Male,0.045833333,0.041666667,0,0,0,0.280666667,0,0,0,6235,m,6235,ZG,01.02.21,1.4,2,2,1,0
DG5_W_8,DG5_W_7,DG5_W8_010221,DG5_W,0,0,1,0,0.175397568,0,1,y,n,Male,0.05,0.054166667,0,0,0,0.280666667,0,0,0,6235,m,6235,ZG,01.02.21,1.4,2,2,1,0.175397568
DG5_W_8,DG5_W_9,DG5_W8_010221,DG5_W,0,0,0,0,0,0,0,y,n,Female,0.054166667,0.041666667,0,0,0,0.280666667,0,0,0,6235,m,6235,ZG,01.02.21,1.4,2,2,1,0
DG5_W_9,DG5_W_1,DG5_W9_040221,DG5_W,0,0,0,0,0,0,0,n,n,Male,0.1,0.0625,4.72,1.702332291,0.028372205,2.772666667,0,0,0,6235,w,6420,FG,04.02.21,4.2,2,8,4,0
DG5_W_9,DG5_W_10,DG5_W9_040221,DG5_W,0,1,0,0,0,0,0,y,y,Female,0.0875,0.033333334,27.04,9.752344312,0.162539072,2.772666667,4.6,1.659052657,0.027650878,6235,w,6235,FG,04.02.21,4.2,2,8,4,0
DG5_W_9,DG5_W_2,DG5_W9_040221,DG5_W,0,0,0,0,0,0,0,n,y,Male,0.075,0.05,19.56,7.054580427,0.11757634,2.772666667,0,0,0,6235,w,6420,FG,04.02.21,4.2,2,8,4,0
DG5_W_9,DG5_W_3,DG5_W9_040221,DG5_W,0,0,0,0,0,0,0,n,y,Female,0.108333333,0.158333333,89.44,32.25775426,0.537629238,2.772666667,2.56,0.92329887,0.015388314,6235,w,6420,FG,04.02.21,4.2,2,8,4,0
DG5_W_9,DG5_W_4,DG5_W9_040221,DG5_W,0,0,0,0,0,0,0,n,y,Female,0.095833334,0.029166667,17.72,6.390959364,0.106515989,2.772666667,0,0,0,6235,w,6420,FG,04.02.21,4.2,2,8,4,0
DG5_W_9,DG5_W_5,DG5_W9_040221,DG5_W,0,0,0,0,0,0,0,n,n,Female,0.095833333,0.058333333,25.28,9.117576339,0.151959606,2.772666667,0,0,0,6235,w,6420,FG,04.02.21,4.2,2,8,4,0
DG5_W_9,DG5_W_6,DG5_W9_040221,DG5_W,0,0,0,0,0,0,0,y,y,Male,0.045833333,0.041666667,42.68,15.39312335,0.256552056,2.772666667,0,0,0,6235,w,6235,FG,04.02.21,4.2,2,8,4,0
DG5_W_9,DG5_W_7,DG5_W9_040221,DG5_W,1,0,0,0,0,0,0,y,y,Male,0.05,0.054166667,52.14,18.8050012,0.313416687,2.772666667,3.6,1.298389036,0.021639817,6235,w,6235,FG,04.02.21,4.2,2,8,4,0
DG5_W_9,DG5_W_8,DG5_W9_040221,DG5_W,0,0,0,0,0,0,0,y,y,Male,0.083333333,0.016666667,0,0,0,2.772666667,0,0,0,6235,w,6235,FG,04.02.21,4.2,2,8,4,0
